"Kod";"Nazwa";"Typy aktywności";"Płeć";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1200000;"MAŁOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";683;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";1338;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";1373;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";1412;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";1384;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";1495;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";1556;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";1365;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";1389;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";1397;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";1453;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";1455;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";1487;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";1482;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";1479;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";1139;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";1192;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";1216;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";1199;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";1289;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";1327;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";1205;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";1208;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";1220;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";1278;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";1268;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";1310;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";1332;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";1361;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";1233;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";1261;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";1297;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";1275;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";1393;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";1450;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";1283;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";1321;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";1337;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";1406;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";1402;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";1439;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";1442;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";1443;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";1056;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";1099;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";1118;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";1100;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";1188;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";1244;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";1144;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";1151;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";1181;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";1242;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";1228;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";1280;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";1299;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";1330;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";105;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";111;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";115;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";110;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";102;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";105;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";82;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";68;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";60;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";46;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";53;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";48;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";40;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";36;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";82;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";93;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";98;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";99;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";101;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";83;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";62;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";58;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";39;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";36;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";40;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";29;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";34;"tys. osób";"";
1400000;"MAZOWIECKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";31;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";724;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";697;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";679;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";691;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";687;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";724;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";677;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";652;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";642;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";675;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";671;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";632;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";637;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";645;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";1117;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";1107;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";1095;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";1092;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";1096;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";1139;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";1073;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";1068;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";1052;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";1083;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";1091;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";1036;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";1013;"tys. osób";"";
1400000;"MAZOWIECKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";989;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";225;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";221;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";222;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";211;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";218;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";227;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";237;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";240;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";232;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";245;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";245;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";248;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";238;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";236;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";170;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";170;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";173;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";168;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";177;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";189;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";179;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";179;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";182;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";187;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";187;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";200;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";196;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";195;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";204;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";202;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";203;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";193;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";202;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";213;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";226;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";231;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";226;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";238;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";238;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";243;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";233;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";229;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";151;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";152;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";155;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";150;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";161;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";175;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";169;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";170;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";175;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";180;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";181;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";193;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";190;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";190;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";21;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";19;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";19;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";18;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";15;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";13;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";11;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";9;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";6;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";7;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";0;"tys. osób";"x";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";0;"tys. osób";"x";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";0;"tys. osób";"x";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";0;"tys. osób";"x";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";18;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";18;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";18;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";18;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";16;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";14;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";10;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";9;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";7;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";7;"tys. osób";"";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";0;"tys. osób";"x";
1600000;"OPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";0;"tys. osób";"x";
